z,x,beta,w_AA,w_BB,w_AB,U_hat,m_AB_hat
4,0.0482,84155.76064834926,0.351867938137024,0.4735801007160873,-0.0592401835586948,0.627173741078554,0.1870802639472109
2,0.1224489795918367,978201.5094015322,-0.7397061923284671,0.4070416808923103,0.8676657451940977,-0.4510161595511855,0.1433967239022566
6,0.4945369433249702,779.671136391372,-0.8621820662578457,0.3676858028426115,0.9193693251354236,0.9842824117950733,1.496791694904272
2,0.2068965517241379,416143.7106805439,0.2676545136552162,0.9144720656145348,-0.4998135705179045,0.0629358590826905,0.3103402299872263
6,0.2612406645328456,4785332.108852685,0.7389115698133759,-0.972478201337294,0.4166243203281987,1.32194426928081,0.8370021966381573
2,0.3,1.0281392589593574,-0.6056403413771945,-0.2100619603446716,0.7643344327018751,-0.0375748067228546,0.3833795831020844
4,0.1685744016649323,57894.53859714021,0.6203809315490472,-0.6559918419072606,0.2838829495367565,0.9166142642316036,0.3519523874546199
2,0.3863636363636363,0.3343044859316078,0.0969100907628228,0.7692707478491392,0.764658500900268,0.4953457849377969,0.4181946135723884
2,0.2181818181818181,63.849269137742766,-0.4831018658361268,0.2956293588942407,-0.5922695105834626,-0.5216671652900764,0.4181672756357821
6,0.1110075303608479,331745.0775975947,0.2935849859744899,0.7733905611588858,-0.4667547143213273,0.4469273963090819,0.593469748252291
2,0.2923076923076923,1390.094814141369,0.9926228510373748,0.8514972746427552,0.5675829545820084,0.7824825612956096,0.4764431729038806
2,0.0166666666666666,2115.176352327003,0.6435518339450368,-0.1833601115834078,-0.1967741787321473,0.6155409668557972,0.0333333333333338
2,0.375,1.248308291863229,-0.4522863448723391,-0.8347452129410191,0.1942843754863197,-0.2242147660932614,0.4434155954220208
6,0.3573333333333333,0.7541773156565181,-0.0376639253832791,0.7933568266575068,-0.7669223986591813,-0.9052713678125944,1.4702827028226046
2,0.417910447761194,960702.2297563732,-0.7835426747750234,-0.0410256573576137,-0.0170831741542505,-0.3541633100071515,0.3012992072022677
2,0.1325301204819277,1.1263722193216237,0.0271518985886161,0.6212371549875473,0.8973357188480022,0.2431046230784614,0.239414887262914
6,0.2373944116428922,1.0030554183673075,-0.4713690686357035,-0.6413379340446952,0.9859231130998684,-0.0706485003347027,0.9495752371945536
6,0.364375273363464,242036.57773152547,0.9306556475679036,-0.7898138097131091,0.6459535031279648,1.5535199039419756,1.1159099680883189
2,0.2203389830508474,0.0483187546452,0.4203872382856746,0.1449780813210368,-0.2011525104573177,0.1928281447417454,0.3449020043035377
2,0.1492537313432835,42164.95858763404,0.33480014299258,0.6295543958084433,0.8909311693723296,0.4339210884045686,0.134867883471498
6,0.3484222389181067,14.978002282362135,-0.6758371241978378,0.2390649229234032,0.0654677533190613,-0.8063409833209162,0.9330637109023234
6,0.1141637866265965,19001.98387734841,0.5866712170249682,-0.2312561896978076,0.7067833262809966,1.7977096742351282,0.6007250480782881
4,0.189584487534626,1114.596916170242,-0.3365118315670117,-0.7937280690802504,0.0203969244924615,-0.6106408508016863,0.4026272079165909
2,0.3789473684210526,5.517922264910377,-0.6889340672138746,0.9285068905724896,-0.5001463078635633,-0.4053984994228277,0.5313309273003198
2,0.3571428571428571,10893475.836535372,-0.1252803896409324,-0.4522448387252145,-0.5147866396858118,-0.3764728668410158,0.5947131477328461
6,0.4493332081141998,0.0230863232801424,-0.1026519081766299,0.4812945655033629,-0.6282186556954152,-0.7340242192734909,1.4839985139711354
2,0.0888888888888888,4.957715139501496,-0.3867193894511158,0.1366482592390714,0.2032808138423665,-0.2891101385891296,0.1556050363772929
6,0.484109889695247,0.2301906935552048,0.8440119541702888,0.190636957942438,0.8817805355602757,2.129571731882123,1.4993624531536511
4,0.2218367346938775,0.0674758021321881,-0.9801392091510884,-0.3275355174135923,0.8802593776848324,-0.6050785917821921,0.6946477715608134
2,0.1126760563380281,191118.0667827261,-0.7121615703595205,-0.8321753496067068,0.9326323271143038,-0.5088084820126545,0.1272147275740721
6,0.3130139975160283,123.8414582755558,-0.1694308429290325,-0.6893077861736638,-0.4541547631272069,-1.0293885754672272,1.3277857737841374
4,0.2593005123635553,5.885396101293107,0.2025664706472307,-0.5362199432275969,-0.9977609742543244,-0.7220818315486529,0.8954732487329182
6,0.0859126081019572,1808858.012906816,0.0404717992437533,-0.0126686763554553,-0.0563012637121096,0.07332783280627,0.489884193191969
2,0.0833333333333333,540.1613766373551,-0.1432214020694986,-0.2652023213376557,0.1246916462518061,-0.1122653192372452,0.1250249950009999
6,0.271137026239067,5552552.970993618,0.3230443158663052,0.8241183082884418,0.0823546453651893,0.6877111741233035,1.4026130030366022
6,0.2913681857440431,16.900700220762413,0.5592075339676437,0.4428553767212775,0.5303452326830778,1.611364424856656,1.2091847951600458
6,0.1363703703703703,0.0649086981668696,0.1139812401731152,-0.4562405816655257,-0.6099473923103045,-0.2007748626916174,0.7051549764121249
4,0.2998430141287284,2.034612689670204,0.0150495956966769,0.7303399796648284,-0.795866490913137,-0.698993030774943,0.9909979842686224
2,0.09375,573404.956601221,-0.9932795335536052,0.6669829596281831,-0.8722481819541956,-0.9705861551287156,0.1874999999999996
4,0.2420280612244898,0.1120191427138657,0.1940770131237406,0.2547329973630452,-0.9696968581993316,-0.4653924807577427,0.7393903607133739
4,0.1511111111111111,57889.78545414867,0.8632546378102122,0.0829569590864243,-0.4617631044680002,0.9677289813544022,0.5593907275939074
2,0.146067415730337,168.69817825443766,-0.9902997629839628,-0.3631663757882017,-0.4225178253988431,-0.8632913656665343,0.1392703426286587
2,0.3125,126.13241883337368,-0.240213287068862,-0.9420117863639856,0.8564468094387463,0.0833343165114636,0.3750171874140628
2,0.3888888888888889,465420.0279877058,-0.3725562428388751,-0.7670876430187445,0.6389969329140177,-0.1897793509093697,0.2781274982513975
2,0.2222222222222222,932.4841125276638,0.0349651363675884,-0.9456397397360168,0.3237363868220964,0.0334800450749399,0.2778005554416672
2,0.125,2805.864216168847,0.9257919192007668,0.3152724077420192,0.416454611124516,0.7984575921817042,0.2499999999999994
4,0.1239606953892668,0.3515097169385965,0.5431345295672556,-0.6312210873503898,-0.4164488309407195,0.6331222805001231,0.4350066746539833
6,0.1897941689221078,1.4812540591002354,-0.9431081657168492,0.4614148578167902,-0.1382962016530213,-1.9350415843822293,0.922200445726144
6,0.4356946437687217,4395.855737801546,-0.0984219634232577,-0.701523660403053,0.2301129973336133,-0.1916467392384749,1.4155590794265185
6,0.06320809835899,3.618574732806663,-0.5702357908283879,0.4006066764501748,0.2399083083418813,-1.4119761189399551,0.3530269877031047
4,0.04833984375,3199196.7289307583,0.3307309853295508,-0.5127264564117926,0.5197234721565875,0.6576708594707636,0.1273151967194349
6,0.42724609375,36.72591543880258,-0.6275762655611221,-0.647854664908381,0.2954296714601987,-1.0357597523916011,0.9355036110561624
2,0.3793103448275862,10893.274862859156,0.5646724842116317,0.3726812410716327,0.7675695462660725,0.5642039333708451,0.2420792403518265
6,0.2477845658084656,0.2903574011720573,0.1318302795598027,0.2374708547730413,-0.8935085673953918,-0.7334191894588346,1.1199073509792017
2,0.2876712328767123,104079.01500510458,0.3801859284294901,-0.2569720400795976,0.9388617843379818,0.4046304925884226,0.2368030052231525
6,0.4421593894253422,8673.98603831061,0.7815395757764914,-0.7926295619579606,0.9692614865946578,1.6962965123758589,1.476989340376261
6,0.3393263541192535,294.4492287122932,-0.875882537410694,0.3846102759868983,-0.63376219618905,-1.965940477202736,1.6011502770313513
6,0.1181961114890684,0.0160874974874911,-0.702003299041676,0.493127675825272,-0.2299219428607062,-1.7606257691542269,0.6247433288571519
6,0.238296875,88787.96542981052,0.1274471749114958,0.2298711787065945,-0.4341030602458169,-0.2998123899552166,1.2327389468521606
6,0.0092801291148398,0.0560331680212689,-0.1011655435371265,-0.2317960203641111,0.4319585680753488,-0.2741269984222095,0.0551541860701511
6,0.2643030395707378,198.6201388792093,-0.5633852220754336,0.1978235414074667,0.262937238853586,-0.567122133220867,1.165454549528358
6,0.046242306446388,2346.345761125035,-0.7973533659359293,0.454097341123032,0.3187973610171357,-2.091092802060204,0.2596876127420021
2,0.0555555555555555,749165.7785063806,-0.1105724990269405,0.6884046689384038,0.5335609868339073,-0.0457937264205762,0.0833499983335
2,0.1333333333333333,184.8873444895333,0.0584616268595905,-0.6875437321284938,-0.9219830139950564,-0.2029902773683152,0.2666666666666664
2,0.1,24551.668121486546,-0.1741430548533149,0.9551407686958864,-0.8574631714739751,-0.3108070781774469,0.1999999999999999
4,0.0778546712802768,37.88656823954644,0.3493244174824428,-0.6061515004156357,0.243618598626889,0.625004258892183,0.2019501619316256
6,0.3869464789844629,104.74773073715616,-0.9217995128563888,-0.5236371457632132,0.6698446125094084,-0.4635412888400941,1.321056748281211
2,0.1818181818181818,413.4215748527426,0.3473402992178445,0.1632411855224504,-0.0625675335475042,0.2079226785665429,0.3333090957566061
2,0.2264150943396226,35238.4711309128,0.375243698092025,0.6955466132443409,0.5876356235178473,0.4591845665630951,0.2185940170456518
6,0.4569237072706526,23628.57148902493,0.2810514000598789,-0.4045947278670112,0.290345205469807,0.4255147151408835,1.4830997101472738
2,0.0,37070.51968308651,-0.0147239880169953,-0.4803518114831928,-0.0968325417149185,-0.0147239880169953,0.0
6,0.0974444444444444,261.3541623168297,0.534929057416929,0.6211323468037382,-0.4498833359492771,1.0617296522347837,0.5528260086995649
6,0.128674496887741,2.736715229471053,0.5822827541029845,-0.0821065057943759,0.2163613093837408,1.4676803723657903,0.6729965113171474
6,0.247578125,0.1332518718353619,-0.0415889394433104,0.5911699399858603,0.8932194258284076,1.0351998218549805,1.1157221805638875
4,0.12,64.18016734946086,0.966491865264085,0.991795235176361,-0.5387813234670555,1.2408991194492345,0.4599420115976803
6,0.1403222522290809,16.872230629757663,-0.4638795700514015,-0.1466376331817054,-0.8956143336688198,-1.6866880212783355,0.725998914050352
4,0.1295867768595041,31.09052189032361,-0.094569503774851,0.3814580570918302,0.8474932413385463,0.1264726578211067,0.2730462231986361
2,0.0689655172413793,866.0658954725457,-0.8861980265449685,-0.5650143939646606,-0.2524592034855417,-0.8150620399511916,0.1035310179343439
6,0.4151178328474247,0.5584230156433975,-0.7154455969188704,-0.1550767253945579,-0.6695432281204972,-1.7902309999788264,1.4587183230803342
6,0.3986880466472303,511778.0484548309,0.2373489881700374,-0.1866358581560909,-0.5142760897349181,-0.8127993555586318,1.885974172534388
6,0.0577190082644628,696.7384285407386,-0.9528249085288808,0.541426656855631,-0.224648735793342,-2.605962265782472,0.3286450520564324
6,0.4638380897279485,13286.855009435718,0.0556014963171327,-0.6118846524211803,0.2814636385672058,0.0300033360170766,1.4153108727299806
2,0.0327868852459016,1081.4266665844789,0.0229027428260908,0.8512945818583109,0.0445710188369763,0.0243236133841816,0.0655737704918033
2,0.2,643.134883290258,-0.0398010576692289,0.7691495984228269,0.7947493652407274,0.2510288015722425,0.3000399920015995
2,0.171875,0.0279607731868199,0.8067734985740675,-0.9569938293700856,0.7667443486031009,0.7433329449314877,0.2847367946137846
4,0.4004503659223118,6389387.260861558,0.4317410157067916,0.4376954280584344,-0.1030050026976601,0.1898031622244414,1.2617044073721169
2,0.1864406779661017,331.456382864284,0.9345585288678842,0.6229218087155066,-0.8934063103819903,0.3663772671906644,0.3050447473626479
6,0.0261439583418754,5.8241948664815455,-0.4066942485075,0.8512266372370891,0.3958946516486701,-1.0951017880954046,0.1515872693680555
2,0.0,288235.0239001877,-0.5105996755718802,-0.1009734670374826,-0.7636079093567376,-0.5105996755718804,2.4250137168113373e-16
2,0.2,1967.131551283487,0.6896560878821631,0.7392970887257639,-0.3411539265493502,0.2773320821095579,0.4
4,0.4234429065743945,0.0166121303413561,-0.8416723298362596,0.910895475701953,0.3390920744679857,0.0969679695070173,0.9724360561516882
2,0.0508474576271186,0.0370656378456496,-0.2087376543793777,0.8853843336441487,-0.2084859552908147,-0.2077758834022256,0.0999828476863247
2,0.293103448275862,205.3631079252206,0.6667768526675633,-0.1732061037487764,-0.9066656986357248,-0.1362285534769281,0.4827283255559405
2,0.1372549019607843,2743760.199428797,-0.799969165162502,-0.1746154122105754,0.9055264765342734,-0.4948618506440896,0.1574321454747375
6,0.4803367297900028,17432.083784093473,-0.2315538474207583,0.6190845101717388,0.4525816089160057,0.9169699882093152,1.4908374132358466
6,0.3333269826754051,1874523.66221329,-0.5419675205466561,0.0277292600459799,-0.1656350090398617,-0.9354829233621266,1.3197231381341512
6,0.234918,34.591025108403336,0.9630360565305712,0.3921987071247765,-0.0433697054430886,1.707908880928483,1.0803236244751058
4,0.4820415879017013,17.90625834234283,0.3331385576595858,0.4212905828675231,-0.2483223282155955,-0.1431736971549541,1.4298704026328646
4,0.2140625,4.297771436801765,-0.4572257911611386,-0.1104349166082656,0.0875743618960991,-0.5653583368472119,0.540174622945612
2,0.2,4086969.663892879,0.2208338663727804,0.947954434560857,-0.8891045697616042,-0.1427541163634787,0.3454445459545204
4,0.458478903520559,23.18127395420043,-0.8788762852050742,0.9356522467737568,-0.5910598349445984,-0.9379416688580812,1.3625606233699543
2,0.3235294117647059,52.26423417332433,-0.2287121108121048,0.0557928321550373,-0.2007816644032314,-0.2004480175667577,0.5579119470223595
4,0.1975308641975308,0.3612039291486723,0.7817296639878244,-0.0038616858643867,-0.2293051432850761,0.8424635455885687,0.6642069135020593
6,0.2065712115391548,16247.13314468713,0.1504965556520421,-0.7196006199407505,0.098842737987624,0.2885621378599284,0.9814519742438624
2,0.1785714285714285,6305.18570971048,-0.3864471792127317,-0.5028876946556615,0.248514458343926,-0.3149144822557905,0.1331910812617736
2,0.1578947368421052,36479.269936897006,-0.198640972063957,0.9317084249850348,0.3848941878252865,-0.0162955262161688,0.2107368210547448
6,0.2875951290053998,2685.046845023277,-0.7495769164207593,0.9996793031265694,0.3840095653453044,-0.422846840049926,1.2227880581864732
6,0.0649319882336682,0.0731647937477593,0.9067334766434144,0.543587114046227,-0.082695774149897,2.354303213303356,0.3653593526650325
2,0.2666666666666666,0.0248988082024315,0.0226151881123422,0.1562600410625325,0.6274489880652512,0.314047533397421,0.4754429561185531
2,0.217391304347826,1788.6859467007346,0.8005335741033928,0.9767630866754552,-0.113948672415248,0.4465673538486868,0.3912608782591309
2,0.0294117647058823,1.185493068138877,-0.9107967419981476,0.6619894755374389,0.5132538177998123,-0.8270290620100322,0.058823529411765
6,0.2480775090320802,8.615245959881397,-0.438617146096653,0.8888472589209755,-0.9248247570744303,-1.6172824101222218,1.1212527346970356
6,0.2958121191000348,3.3477799874254828,-0.9330276407390604,0.2659580270700479,-0.876437669163177,-2.4187289927941014,1.2592852082967625
4,0.2457466918714555,17.54162466521168,0.5329204675951713,-0.3778332387351411,0.5815299932536035,0.8616276155155965,0.4829815079013078
6,0.255872,527.880380667163,0.0754130466502782,-0.9314666989524624,0.6669318920512519,0.3359513573717346,0.8060662064689736
4,0.1956334386670496,69.39508370085048,0.0286031612091228,-0.6715579009827397,-0.7784630905202623,-0.5365027506205942,0.6997138557433857
6,0.4025788574488521,93080.01158313632,0.1808660412136242,-0.8105185816626044,0.2016773527898216,-0.0176879788616529,1.2333802425030471
6,0.315409608241464,27.56167921672693,-0.5646521447819761,-0.9088909566078582,0.2089687173004171,-0.7960072984975272,1.293883599543383
4,0.0585327783558792,441.8961289846913,0.5856612424937115,0.2557646532015518,-0.8492737171745681,0.8424923316770248,0.2285147028866861
4,0.4152892561983471,10435843.29264411,0.0848425612147221,0.9416900008473644,-0.2212120640882091,-0.0960230366836033,1.3307230054758827
4,0.3356009070294785,0.5699359653331212,-0.4527710271860024,-0.1125264754574209,-0.5075120330325051,-0.8827164059442312,0.914098159345064
4,0.4613555291319857,0.0536750228812697,-0.6904432582312148,0.2470924372643352,-0.7137341633594108,-1.0081561363492215,1.0005800542315328
4,0.0791195716835217,3281.9386797514385,-0.8019006088580074,-0.3267953232344374,-0.1633946709997715,-1.4311454059380928,0.2431095082044433
4,0.1656427221172022,123597.10278180309,0.0065280269619412,0.3868822378423997,-0.2843846040356232,-0.1549677548748282,0.6111741744768827
4,0.08,5064127.028624577,-0.461878871865887,0.3533620525254766,0.5669925482580132,-0.679169091592091,0.183742339195321
6,0.2399085415090651,122451.18425511156,0.7787436211277521,-0.1788044380165241,0.8702132253211634,2.264315667031067,1.082443787148018
4,0.0105251736111111,101.13793295289926,0.7694614689439512,0.7564891057693357,-0.0870469951136241,1.5031457171517362,0.0417684909198716
4,0.2347734178887567,0.2070266077990042,0.8256221848436618,-0.6093272782255095,0.6259588111919252,1.3459973411405517,0.7117050364534031
6,0.0133101851851851,119.6439451389678,-0.101014479557606,0.4994645919069,0.7639097684847773,-0.2466994009972617,0.057317958228553
6,0.2447407407407407,14483.181914507368,-0.3369961220415753,0.8704299126609618,-0.0371036110623708,-0.5142283620969552,1.2828594981774732
2,0.4307692307692308,1712203.3726240215,-0.7079137873662766,0.4208579548718707,-0.1688180908516952,-0.2394932027128653,0.7046036946456921
4,0.267590027700831,8208.433053364308,0.0836265479512021,-0.6675178630034402,0.1506664805864432,-0.0094883089781381,0.5089243678435368
6,0.4428009259259259,1561958.172026627,0.4448175850752638,-0.0099628351496161,0.3213455047569222,0.8833973658001326,1.4730459870988766
6,0.4430643717447917,0.1227858510464643,-0.2646702868271264,0.4115177265738772,-0.0024433548757767,-0.0075482256002987,1.4805080795183574
2,0.5,45714.25900146732,0.7361964416428741,-0.9179471886703828,-0.035421085845144,-0.0758697953705859,0.2705936506269883
2,0.2272727272727272,1765.418474616141,-0.972668995928324,-0.0921540522282691,0.2691838866060192,-0.5898960796564269,0.2278654308373122
4,0.1254458977407847,0.2659898691803851,-0.746660799769574,-0.908334789544063,-0.2517023689247648,-1.2799151822644446,0.4410752213409876
2,0.3181818181818182,51138.66159215458,-0.5843192007339921,-0.2056974349903635,0.6723968607126865,-0.1482293010464045,0.2956884079215969
2,0.1944444444444444,6.707764624638953,0.3229796102335414,0.9336906206913608,0.8374839462137278,0.5079316084992848,0.3165336133286668
2,0.0625,0.035240878714926,-0.7719056072793371,-0.5599336494444382,0.4979406057120308,-0.6131748306554161,0.125
6,0.108984114606261,7973.598910007448,0.4824841342164767,0.9608758110677402,-0.0225664890527443,1.1623355895810148,0.5932552128939296
6,0.490217652112184,478290.5022686202,-0.4253327322644917,-0.22021149972609,0.4742565070419937,0.1694852233803343,1.435106895879076
6,0.276174277207335,647.8794248967981,-0.0648984217861765,0.783145984857466,0.611743484694103,0.8093539210832502,1.1931968470373588
2,0.109090909090909,2672.26648120123,-0.1676565911155123,-0.6333856846205745,0.0159735710950152,-0.1729349295868207,0.1093134456439925
6,0.432,19.116117339496537,0.3954687822289517,-0.7763467025007484,0.1082917605726863,-0.0186641159067252,1.049782911085445
4,0.0085352842554488,4.13913481150525,-0.9468960838541908,0.7914904401919838,0.2593097943303812,-1.8528703358257208,0.0333714083276945
4,0.42875,1.1501923012113149,-0.0132459797589237,0.907112792714618,0.8566236938590099,1.147112945937249,0.9382630486951318
4,0.1724376731301939,53667.840143431546,-0.61969286458496,-0.6379361968530506,-0.988091580057296,-1.4685811394937502,0.6204229721922642
4,0.2880499405469679,6.020193796495553,-0.8214432874276725,-0.2996517385903068,-0.726217354888067,-1.4891623199795831,0.8865813638699119
6,0.2967640238541054,0.844684191381193,0.3706136612908783,0.078525820400495,0.3539554730865772,1.0139009398911265,1.2528695564449934
2,0.4482758620689655,19623.14029814996,-0.6871737625605037,0.0804034353718754,-0.67898821748877,-0.6206590122530685,0.7390024573074435
2,0.275,1299397.7243113893,-0.7241546777079835,-0.4634685524871502,-0.1868359663024072,-0.5598795927348945,0.2274986250687462
2,0.057471264367816,21202.5875102252,0.478099780732562,0.4511428135680881,-0.719729379404954,0.3676528867101215,0.091947127815816
2,0.0,4.407608906063109,-0.7826369892304086,-0.8502090281009296,-0.0112724683493019,-0.7826369892304086,0.0
4,0.2638888888888889,21.836405969955884,0.2866920435636266,-0.4455667638551086,-0.2573710251129855,0.0195467126162225,0.9406171024700428
4,0.434074074074074,10314.790250394364,0.8656439154219002,-0.4864161490516914,0.8078695898017298,0.9112723779669628,0.5722114401773698
4,0.1481481481481481,3505.9092469651023,0.1605347389644413,-0.6454487222015888,0.8157175996730925,0.4315521642942937,0.3300897636925961
4,0.2536952432141897,0.0274129324619327,0.3526689590166112,-0.1556182852811862,0.844204690234934,1.0110376353386348,0.7558206176555603
4,0.1001652892561983,103276.0405123984,0.8169832469496114,-0.9091580847588412,0.1503852194076123,1.3464223706053342,0.2965032117543407
6,0.2584063495675922,77839.46018932054,0.8579185523687538,0.7870940700011719,-0.4536123452372944,0.8895157402821089,1.2767899135228655
2,0.0625,105.14305303460328,0.4370728846361991,-0.7376911229010097,-0.0825593679906095,0.3700321546264223,0.0941999100179965
4,0.2637051039697543,0.257877162572813,-0.3942627552323277,0.1259977001740311,-0.9401382505738616,-1.1466630957340544,0.7847689441317782
4,0.4549092028316405,0.9313180425816312,-0.4390756426557309,0.4974936350520409,0.8238776893489095,0.6877556261791382,0.898234636151561
6,0.2678326474622771,0.6308316334697457,-0.0287476222593991,0.6178377021833978,-0.5993679065286475,-0.6703728258091423,1.2346391683116784
6,0.2294100175772596,0.0239462151123374,-0.4598636859295899,0.3253621788701089,0.3917216396424741,-0.351628803967354,1.0622560806201398
6,0.2335089163237311,0.6716214399301585,0.9903021858746625,-0.2422997903929395,-0.8280455155636808,0.8156550289838422,1.0746511421995435
6,0.021484375,2222.1407626434816,-0.8396748300590553,0.1883956584294484,-0.1564341468089245,-2.435645206129935,0.1011606272495509
4,0.4331602463470595,1176.5679428136202,-0.1614223771412222,-0.3160657383209282,-0.4123000809613191,-0.6792177728300415,1.2814438909070585
2,0.4675324675324675,125.11857599658508,0.8859396724216873,-0.0197396343645896,-0.2034271831197605,0.0080532050008277,0.7139553263272647
6,0.2101821697537146,357889.7819918971,0.0690800982987303,-0.0209211173857042,0.4914874459949754,0.5114195076829573,0.7721930294276848
4,0.3333333333333333,0.6214582542456966,0.4718918384590869,-0.9584849754624928,0.1085128280885785,0.3061678672201972,0.89812476863541
2,0.268041237113402,173538.9765237972,0.3910017385084727,-0.4176673255820637,0.9035380881199642,0.3745452299865108,0.2184605835341457
2,0.375,9239.58884675538,0.465944022251946,0.4695159309469683,-0.372637066361384,-0.0929437000856,0.6666458338541538
6,0.3974455296769346,242.24339207182004,0.9483810159287704,0.9365191786001584,-0.7863207473014113,-0.486148600684756,1.918790079227664
4,0.3905817174515235,356.3370043121744,0.4391953591835114,-0.3237045717951301,0.957552620416568,0.7694267745103022,0.5412110197066742
4,0.0607638888888888,6108393.387225891,0.213535163162164,-0.6384724211881514,0.840433235310303,0.4717532394271666,0.1407780786616897
2,0.3392857142857143,59466.5762720349,-0.331027932841291,0.906145436151102,-0.52601824217685,-0.3470297541914123,0.5356064328855417
2,0.1797752808988764,69.07170823026344,0.0147664361274353,0.4180057940276616,-0.8754627243658242,-0.2684777183263944,0.3258112391008089
2,0.2105263157894736,0.4158076110399805,-0.5979864150885374,-0.9005566390157109,-0.5091512287925255,-0.5839476768607207,0.3237449449390439
2,0.1578947368421052,7456.419010700555,-0.8573766026782472,-0.6035188005258836,0.2565393356170924,-0.6784030895330698,0.1407219112728573
6,0.1551246537396121,0.2198528854696692,0.2994932920930961,-0.6488563884560838,0.6989856082645973,1.1378926275395016,0.7791868947977422
2,0.4337349397590361,21.254990382632727,0.3100600119050745,0.6694721604355365,-0.3813270217376956,-0.1636196250363417,0.7227347315890285
4,0.28,1.429955380151218,0.5008634793477342,-0.8607464669928644,0.7791452990738643,1.0469851550153255,0.8422175889120198
4,0.140495867768595,88191.46191380889,0.2078644032482202,0.0582244822871655,0.2392184804461001,0.4084269339127427,0.3272523987270692
6,0.3746371799045139,1.15343809647263,-0.1170764073785171,-0.4975980708102914,-0.8941455574648756,-1.6044362328703738,1.4068210968537638
2,0.3333333333333333,0.2428551037861052,0.7166404637043664,0.640061244535473,0.1965507125052616,0.4848167361644327,0.428180283341009
4,0.1817198485667928,0.1586194784846986,-0.0414448775868061,-0.5986018565784792,-0.5959761789714113,-0.4514734815140426,0.6018810299595035
6,0.3656188270268307,510278.68666028464,0.405829322902711,0.916606517579902,-0.7750263407991005,-0.3714827098108808,1.4964167399575337
2,0.0117647058823529,8.99268755059723,-0.5198525249625059,-0.1879665875164071,0.5324913604356747,-0.4950914923649016,0.023529411764706
2,0.4745762711864407,286.2250735814989,-0.5324773395516809,0.6445044330086191,-0.7431259524234055,-0.5418685654685025,0.7107130199366568
4,0.2627830533235938,279.9320016350944,-0.4530991836299243,-0.5288351038246639,0.9273816739661982,-0.2512086221614376,0.489861146384548
2,0.3611111111111111,17.017783243116302,0.4651862219507912,0.2281383903548079,0.1047792777452911,0.2466360346977812,0.5496441080393629
6,0.1780616078136739,31.89409764228511,0.8768266823149904,0.1449075418003569,0.8737857105181734,2.4532193878960475,0.5888908386249363
4,0.0612244897959183,13.17124961030748,0.2168090880271831,-0.90637683924908,0.8795506461394245,0.5460418339853488,0.2041571353068773
4,0.2917801634353469,134.71481246146996,0.6194998842487911,0.6363141483602905,0.6412887110089145,1.2587022126623966,0.7390922392352207
4,0.3832199546485261,94214.50933195556,-0.66660161568151,0.097334507333104,-0.9042678096977824,-1.506337332233579,1.2243435977592625
4,0.3620242214532872,10.141233391928392,0.5253954091413986,-0.5433946433810461,0.3014299650996663,0.4586341222831911,0.5853149562106973
2,0.2777777777777778,442.72984952504726,-0.0027698954659403,0.296712363907291,0.0442495297182581,0.0324956082263064,0.466542227199801
4,0.1910150891632373,11387299.895879114,-0.9065736648126052,0.6688062274076461,0.7567191610148687,-0.881494878554305,0.3766659493177156
4,0.4479500076207895,59415.67069607782,-0.77140358009839,-0.5102517312971739,0.801607525838915,-0.4191533482788879,0.6167957340368585
2,0.4492753623188406,0.6333427851915563,0.4486062152225334,-0.2820690090066549,-0.2374035721904719,-0.0664050450994131,0.5823295521203367
2,0.1538461538461538,1665475.7409836715,0.1487803746661669,-0.9904110901346548,-0.0462471426924546,0.0599628096371763,0.2307794864957716
4,0.44,296.6620941107305,-0.2183106432549111,0.4750531855866418,0.3006449239289614,0.2839021976753575,0.6406279372062799
6,0.3528054820544135,1.9341633581622173,-0.3533828050377916,0.5814943342247769,0.0725414923161531,-0.127553189373987,1.370471177191087
2,0.2040816326530612,2.689368995830466,-0.5745635310638757,-0.0965496631539422,-0.6955579901526705,-0.5876652833091225,0.3073754851433576
6,0.1195234375,7.543175089354425,-0.3509285146603151,-0.8577775372443748,-0.7802810044512178,-1.3458703878371918,0.6328943945585894
6,0.0335256971689322,19803.74905969013,0.8784919779944815,0.8760390571653436,-0.0267995597941785,2.4584443207317337,0.1955444470020916
4,0.4285714285714285,1647.6799973774678,-0.6727529704804631,0.6861876899191313,-0.3957773121760748,-0.7033203430956465,1.2984536665196804
2,0.2,950.1580826941846,0.3990071792535077,0.014494050414201,0.6649656839068794,0.4231496704124742,0.2205189740512974
6,0.4034712099125364,12845.3710672178,0.2674625107579607,0.166098643533354,-0.9063116743382672,-1.3502216808529135,1.807435679476125
6,0.2185130928602029,0.3188350754206717,-0.2476145448027924,0.5495992070898514,-0.1208513320986854,-0.4990364859236286,1.0255813064771884
2,0.0307692307692307,0.0254179750814544,-0.1762268896878049,-0.9394643430733538,0.566258258602065,-0.1310818076985727,0.0610524639684493
2,0.2203389830508474,0.7566763013768372,0.3467493309231721,-0.6611739167590502,0.3945717131326429,0.2888541653140056,0.297561393548965
2,0.0,0.0183496578897773,0.1078857758968601,-0.1161315565343295,0.8753736529075962,0.1078857758968601,0.0
4,0.0762167125803489,0.0374156589958298,-0.8504693588275456,0.7930220220816337,0.0611791544671487,-1.42466556253169,0.2864218708140832
