d,L,x,T,w_AA,w_BB,w_AB,U,z,N,beta,x_actual,U_hat,m_AB_hat,m_AB_hat_fixed
2,95,0.128981260634664,0.0023732095555552,-0.258376326159488,0.8521697714646441,0.6951626132059718,-1021.863245585537,4,9025,4889988.285560118,0.1289750692520775,-0.113225844386209,-2565.2032541208787,-2565.2032541208787
2,71,0.020005715742134,7.583730891430548,0.5095160376804999,-0.4608590874996827,0.634992042204219,5150.644930847442,4,5041,1530.2450854311858,0.0200357072009521,1.0217506309953268,8432.899980286684,8432.899980286684
2,14,0.3482938816612139,2042.5850363880625,-0.3187783287913277,-0.0356975091531728,0.2316259518436536,-34.54474873597971,4,196,5.6815098118830445,0.3469387755102041,-0.1762487180407128,-83.41068492115316,-83.41068492115316
2,92,0.1831681586810641,282076.4724636461,0.3228372223914595,0.1604782495734162,-0.5202942614408472,1107.1151228616473,4,8464,0.0411412083556167,0.1831285444234404,0.1308028264250528,-1452.2291657264204,-1452.2291657264204
3,96,0.1084537832487522,779311.7171563661,-0.4473450666380356,-0.9895655452246654,-0.2463024165118326,-1101026.265311298,6,884736,0.0148913030182449,0.1084538212528935,-1.244468706270908,-2331924.1955970866,-2331924.1955970866
3,36,0.3965342375531659,0.5483022523538259,0.9804685391368396,0.6482620963441375,-0.3167910104553562,27725.259795704733,6,46656,21165.27312449456,0.3965406378600823,0.5942485381452489,-24508.2955371591,-24508.2955371591
1,70,0.1309230493256995,405.5667449491352,-0.2143654374687145,0.1249202123902231,0.744406174000884,-4.84504899521849,2,70,28.614197466559336,0.1285714285714285,-0.0692149856459784,-5.923375345284303,-5.923375345284303
2,52,0.1792471460466258,228.87722351156603,-0.5030121464361104,-0.3044709830231193,0.0091781738440746,-2110.0318098051134,4,2704,50.70389594820395,0.1793639053254437,-0.7803372077681633,-5107.7650466271625,-5107.7650466271625
2,74,0.0846290825310406,1752.448446489787,-0.1778726576043161,-0.966135905569394,0.527429686727864,-1485.9150906315615,4,5476,6.622144548154554,0.0845507669831994,-0.2713504548268008,-1351.0825493857592,-1351.0825493857592
1,31,0.3670291129218894,28.66317411223384,0.892260770598974,0.850954027514687,0.4891441296899272,19.5573620556038,2,31,404.8737547489935,0.3548387096774194,0.6308826469549613,-48.84066003865598,-48.84066003865598
3,88,0.2882462361941582,70.24957620951561,-0.2392226683736862,0.6749093070603491,-0.6686281689189872,-695664.3982025258,6,681472,165.1962552945952,0.2882466190833959,-1.0208260914645442,784756.7352499195,784756.7352499195
2,22,0.2145841020738438,32456.763838220897,0.3509207029277021,-0.4638225452286584,-0.3771500435619079,62.91270794572843,4,484,0.3575515717983664,0.2148760330578512,0.1299849337721661,-195.076942099834,-195.076942099834
2,57,0.2554612440877529,0.0125381029438685,0.921586292987308,-0.0194805666427533,-0.925888229897022,442.4348378634928,4,3249,925575.980497068,0.2554632194521391,0.1361756964799916,-320.3277783174427,-320.3277783174427
1,83,0.4890176203356106,17823.72877981749,-0.2362004408796458,0.4476977976959964,0.7679643467680248,36.11475387059805,2,83,0.651096471967472,0.4939759036144578,0.4351175165132295,54.38277404443311,54.38277404443311
3,49,0.383539968626743,0.0208204059130532,-0.0413350356740176,-0.8571529523831405,-0.6612797020517802,-160676.7727752553,6,117649,557384.2784000966,0.3835391716036685,-1.3657300340441083,757776.6574023612,757776.6574023612
1,85,0.3550431289237983,16.52023872541492,-0.8176469744598736,0.5801829575723378,0.0670004341315704,-23.24380216981245,2,85,702.4696869538,0.3529411764705882,-0.2734564961154406,-123.40066505491112,-123.40066505491112
1,29,0.213216731757514,38508.48889048326,0.3175836724923047,0.2388712392599525,0.3567067995691824,9.436532730016246,2,29,0.3013612650147962,0.2068965517241379,0.3253976803453878,116.40304261802954,116.40304261802954
1,36,0.2055528663772196,376786.4081577471,0.1446144247523011,-0.1346819908482286,0.4739633102672449,8.780007055260524,2,36,0.0307998555005882,0.1944444444444444,0.2438890848683479,18.528260389525965,18.528260389525965
3,49,0.1200149055515926,0.0018815490250845,0.3806926222327407,-0.2093548120037349,-0.1265616477092943,93410.91691773206,6,117649,6167772.8143826,0.1200180197026749,0.7939796931357858,-440134.4954625457,-440134.4954625457
2,89,0.2216174916082642,1457.1798222391292,-0.1808360010720517,-0.7031788945538056,-0.9990467581664676,-8123.579609085109,4,7921,7.963990956182647,0.2215629339729832,-1.025575004303132,14582.429502649407,14582.429502649407
2,76,0.4020536921223557,13.572750985227628,-0.1392213383370131,-0.1704775113241889,-0.6837405246251682,-5621.794426752071,4,5776,855.0195121442166,0.4020083102493075,-0.9733023592022284,10628.824829490097,10628.824829490097
3,26,0.2776745905976109,729327.6613099894,-0.9446462012997336,-0.787364727716118,-0.7934650184082499,-45971.87618164328,6,17576,0.0159118699885863,0.2776513427401001,-2.6156051537120666,-633704.0330316047,-633704.0330316047
3,92,0.3797431879389398,76.69809644020101,-0.9185206941638432,-0.4882108017171924,0.7722266172795145,-211918.92498872857,6,778688,151.3071049278553,0.379742592668694,-0.2721486975383319,-143614.63547964944,-143614.63547964944
2,53,0.4036055531563767,0.0017350044619609,-0.7559591998187658,-0.6605713537097979,0.0454185024871924,-2816.7239803840466,4,2809,6688724.542372843,0.4037023851904592,-1.0027497260178164,-3735.3717249725287,-3735.3717249725287
1,21,0.3640546315695277,0.0933253237411264,0.5740572649334905,-0.5042300533859265,0.9165180128587408,7.840658053396057,2,21,124349.60266556471,0.3809523809523809,0.373364669209336,8.708414849141343,8.708414849141343
1,73,0.0601639818257737,37277.920980506846,-0.2432024470236142,-0.1004038028927363,-0.1186008693439688,-16.81941296998602,2,73,0.3113093922784123,0.0547945205479452,-0.2304029173970687,-311.7167667938887,-311.7167667938887
2,27,0.2174465357797687,0.3473815465606747,0.148963458951046,-0.0264407336589236,-0.6812069933487761,-250.3953005863836,4,729,33406.97581878404,0.2181069958847736,-0.3434777785821448,337.54531316752417,337.54531316752417
3,77,0.2243572905486909,550.0130128357098,-0.7724143170431264,-0.1317997559825028,-0.5632841730668781,-914125.9049113208,6,456533,21.099440658708,0.2243583705887635,-2.0023216392053165,8222230.282082905,8222230.282082905
2,29,0.3535710061262859,0.0203581134583158,-0.762559265194243,0.6542350172352065,-0.2352218638137502,-617.2068554988961,4,841,570041.3719378263,0.3531510107015457,-0.7338963799035625,3405.961050196467,3405.961050196467
2,49,0.2652283155399498,9749.6514621492,0.3230039101086814,0.909470534356558,0.5601356350710534,2192.3896924060814,4,2401,1.1902955680926546,0.2653061224489796,0.9131152404856648,-39061.86275804877,-39061.86275804877
3,91,0.27918670221321,0.1507832508857352,0.5094774166081386,-0.5425653919170985,0.3517325554958737,822486.1605115171,6,753571,76964.56242768372,0.2791866990635255,1.0914514498454917,2233336.682788819,2233336.682788819
3,86,0.0500369779338791,0.0059757465946656,0.9004737118172319,0.5605859283805787,0.5199662829453027,1647524.9829455102,6,636056,1942011.2185151435,0.0500364747758059,2.590220016705306,-7824347.723332998,-7824347.723332998
1,94,0.359247618767374,0.0064030228445063,0.7457921839611659,0.6454154714243228,0.9455746406373342,73.65119710046096,2,94,1812420.0409188224,0.3617021276595745,0.7835233734091591,291.8009127856081,291.8009127856081
3,30,0.3048667274180061,70823.57528048706,-0.0930913030887488,0.7104573581408535,-0.5369374654118639,-17060.498986938932,6,27000,0.163857400306104,0.3048518518518519,-0.63187033284959,20175.66360489626,20175.66360489626
1,94,0.3651349619881839,17478.76750653574,0.5464295709577383,-0.2371650955582498,0.3178722399602627,31.63438870733759,2,94,0.6639465237754825,0.3617021276595745,0.3365360500780595,192.17953050757163,192.17953050757163
2,37,0.1917128140430382,0.0024824888015059,-0.4234495274769281,-0.1038690780282991,0.4314782588726666,-638.8518409159088,4,1369,4674730.826098626,0.1913805697589481,-0.4666558370459524,-917.9870288493222,-917.9870288493222
3,8,0.2708895372111722,463463.7716565108,0.2523682339149595,-0.6673917420316915,-0.7932337425105136,-344.2501174530325,6,512,0.0250396420077578,0.271484375,-0.6723635106504541,587.750037655011,587.750037655011
2,66,0.2213602351696236,0.0114715518930195,-0.2640479065614158,0.2421761245600446,0.5163721864709063,-368.0317897028669,4,4356,1011630.077087124,0.2213039485766758,-0.0844884733018519,-697.367949315091,-697.367949315091
3,23,0.0474128535260137,0.4623573476814633,0.3553971342243656,-0.5205175548608219,0.1328591847341607,12116.226823673622,6,12167,25099.562024997587,0.0474233582641571,0.9958269765491592,56240.4571128468,56240.4571128468
3,68,0.2184311519810663,0.0146708482303299,0.9435893940522436,0.155709204404947,-0.6926704661070837,326628.3607079888,6,314432,791022.2192778628,0.2184319662120903,1.0387885479467382,-262916.2437468006,-262916.2437468006
2,16,0.3255747591214387,0.0424448494141903,-0.736532871160835,-0.4045947050811249,0.3775978185786159,-196.42735679090148,4,256,273412.84245349333,0.32421875,-0.7672943624644589,-205.83994418683764,-205.83994418683764
3,17,0.328456576733071,3.004753476959479,0.9997964806539296,0.3621911919507601,0.3138855428090685,8739.077640227057,6,4913,3862.202678133639,0.3285161815591288,1.7787660574449535,-23798.717698840188,-23798.717698840188
3,7,0.2803474879753975,195242.51047747213,0.4671357776754046,-0.6759575080577003,0.4999743408484089,406.6581123892003,6,343,0.0594387303126963,0.2798833819241982,1.185592164400001,672.1152328695235,672.1152328695235
3,94,0.1918807976324985,0.0011415758135741,-0.8502553988815227,0.7736878227601174,-0.5505171302602294,-1738589.899831617,6,830584,10165743.516859278,0.1918806526492203,-2.09321381080254,3394133.377592698,3394133.377592698
2,86,0.244530764729736,0.1931038728459808,0.5326340765526829,-0.8044757281880859,0.4407610289015513,5066.185364254192,4,7396,60097.01801838204,0.2445916711736073,0.6849899086336116,8784.348157461338,8784.348157461338
1,18,0.0283412908146529,7555.831040133514,0.2183975993679447,0.1188231170972409,0.1905988215874767,3.87555923306207,2,18,1.5358955043069886,0.0555555555555555,0.2153088462812261,166.57342035510183,166.57342035510183
3,8,0.4188402969400897,17.909461203071384,0.1578537589759663,-0.8023402699002415,0.4671076664187403,11.092789719042358,6,512,647.979679246524,0.41796875,0.0216656049200046,14.978409992810874,14.978409992810874
1,70,0.3129447435432146,31.151364620765296,-0.7216079557101087,-0.2311723552632534,0.4018267009716008,-28.146613346435974,2,70,372.5347851409522,0.3142857142857143,-0.4020944763776568,-31.403567457069805,-31.403567457069805
3,26,0.1302121288297524,0.0232631302031265,0.187284405791432,0.0807319003865691,0.8669596717978896,15410.707920838026,6,17576,498856.63814427634,0.1302344105598543,0.876804046474626,21024.83903051904,21024.83903051904
2,20,0.1882483886906262,0.0033831763691211,0.4927949969312284,-0.0783235089454108,0.0033571345538137,252.18610385608807,4,400,3430198.6239218926,0.1875,0.6304652596402202,-1233.1587114195752,-1233.1587114195752
3,56,0.0079712169534397,7333.352036554289,0.0394118153209914,-0.3627892280958673,0.6818219945237374,26063.30230985094,6,175616,1.582491453839583,0.0079719387755102,0.1484107502155324,30898.474275687706,30898.474275687706
3,22,0.2110803158451395,0.0095457581446862,-0.1639279255099963,-0.8453848742588235,-0.9653304761382244,-15284.675079781598,6,10648,1215719.7731124535,0.2111194590533433,-1.4354503268014274,33176.93023628514,33176.93023628514
3,19,0.3575939118974858,0.0072247599734217,-0.3047257145725808,0.907142317686253,0.1917159814361477,1342.3536443546468,6,6859,1606277.1591771045,0.3576323079166059,0.1957069025156213,-12256.27158631193,-12256.27158631193
2,84,0.251343892211624,0.0977560720780808,0.1120714988800724,-0.3235586868249276,0.6612797110206026,2631.0959634693454,4,7056,118713.514967899,0.2512755102040816,0.3728877499247938,3430.2618052652783,3430.2618052652783
3,75,0.0023537490321454,27.757501219637987,0.6938619172118807,-0.6019554581041346,-0.7576347889922532,869529.5687502426,6,421875,418.0839922879634,0.0023537777777777,2.061107125926501,-1082056.3227011058,-1082056.3227011058
2,91,0.2700190614126054,0.0010295509503369,0.4974492084581781,-0.3135101919242122,-0.4693034790360844,267.57870359640924,4,8281,11271872.384797243,0.2700156985871271,0.0323123660906181,-475.74309606557074,-475.74309606557074
3,66,0.2062204197998139,0.0089926460542937,-0.864903235360521,0.4344729517612451,0.8553124085097141,-240456.77650466733,6,287496,1290495.2397524044,0.2062219996104293,-0.8363830331714783,-224613.542739132,-224613.542739132
2,9,0.0515727107472228,2214.489920990205,-0.5286459406691955,-0.5383232199666561,0.5763803263781213,-72.27242571687067,4,81,5.240469516634838,0.0493827160493827,-0.8922521693440824,-64.16472637814827,-64.16472637814827
3,85,0.382346687512209,142852.54695690304,0.4621631258582468,0.4471354474007047,-0.5549841676088623,-37213.29152741689,6,614125,0.0812373819932335,0.3823472420109912,-0.0605956304130541,36859.57574325304,36859.57574325304
2,13,0.4183881019090463,0.0036808617566074,0.3577197236008953,-0.7622805706171978,-0.6563389572422642,-139.61559691705153,4,169,3152785.3239835883,0.4201183431952662,-0.8261277924085889,306.9867884256238,306.9867884256238
2,29,0.1715158459732111,0.0060651878463183,0.6174018889166311,-0.1834583507890839,-0.5434159117845727,406.5951391005488,4,841,1913373.042994658,0.1712247324613555,0.4834662771706882,-533.4576028779476,-533.4576028779476
1,86,0.2126971530743751,789728.9362742188,-0.9768222499465928,-0.643948491191789,-0.8082593677203891,-77.95438774222315,2,86,0.0146948736367621,0.2093023255813953,-0.906446369095618,-36240.42027391046,-36240.42027391046
2,95,0.3838660319210547,0.0013301611165361,-0.0362843461573956,-0.569225247372424,-0.2537556983380353,-4005.2548923724407,4,9025,8724482.156015052,0.3838227146814404,-0.4437955559415447,-81731.56940856473,-81731.56940856473
3,39,0.3020399368467592,0.1108774095790151,-0.092087598491382,0.7336819903852863,0.7303867841245502,52749.41118421386,6,59319,104664.84534502188,0.3020448760093731,0.8892498387399291,128784.86346122192,128784.86346122192
1,21,0.4448540268213597,1084.0564969313564,0.8813505678282956,-0.3025438844663632,-0.8756048295609655,-8.455497786683255,2,21,10.705131105892075,0.4285714285714285,-0.4026427517468217,7.578886771584942,7.578886771584942
2,63,0.4160947031239282,153302.9518832648,0.9246286322737016,0.4027330147254493,-0.2110593913776706,2202.350300819299,4,3969,0.0756995660114951,0.4159737969261778,0.5548879568705717,-2516.1015761312337,-2516.1015761312337
1,50,0.29194836124031,1.1502891103272084,0.1025331984261284,-0.4906565678531767,0.2617061392526985,0.7916099138509742,2,50,10088.739275766196,0.3,0.0158321982770194,1.9023581738690136,1.9023581738690136
3,84,0.1088911108472881,0.0104627487950775,-0.0794423999962392,0.7197328787980601,0.3189382662174527,13060.98918131247,6,592704,1109169.9851672011,0.1088907785336356,0.0220362764234971,-10821256.527539734,-10821256.527539734
3,21,0.2842973888535547,0.0048239096892919,-0.6509558218293552,0.8169079252499136,0.9245705870107072,-134.54930631124972,6,9261,2405718.115246837,0.284310549616672,-0.0145285937059982,-159.04146317212556,-159.04146317212556
2,53,0.0729489496800215,8.284913015344369,-0.2988458969139511,0.6031100667410654,-0.6090648219580366,-1912.905096807035,4,2809,1400.7349146998731,0.0729797080811676,-0.6809914904973425,2512.410437713032,2512.410437713032
3,90,0.1333655686167982,0.2442843060307973,0.3365682561383605,-0.1172465626399958,0.7528327979789258,927999.5069242984,6,729000,47505.986423791,0.1333648834019204,1.272976004011383,1442846.9354331754,1442846.9354331754
3,16,0.3831128744857583,0.0255414507954019,0.6947360091032788,-0.038976102974596,-0.4082557881271447,-454.8759298616242,6,4096,454358.1732613813,0.383056640625,-0.111053693813873,619.6098796400812,619.6098796400812
2,36,0.0811539364588395,11.547123877929709,-0.3430586123167629,0.9408905474496244,0.8222825755102787,-498.57404715802056,4,1296,1005.0093034876944,0.0810185185185185,-0.3847021968811887,-951.7152406948792,-951.7152406948792
3,96,0.3944071585605873,591949.5926792623,0.3080846685031284,-0.2756692049455549,0.7278061466423349,1109048.567406614,6,884736,0.0196046539593316,0.3944069191261574,1.2535361592685434,1558531.2034105265,1558531.2034105265
3,31,0.4369212519364754,27.29331753522557,0.8869320208284088,0.1844428353004927,-0.5296619241685112,-6240.828403262102,6,29791,425.1944422244216,0.4369104763183511,-0.2094870398194791,5859.644455207347,5859.644455207347
3,90,0.4205827960174754,0.0015025031571645,-0.5670275508502367,-0.0787773565489402,0.3175104366663919,-139757.29589627,6,729000,7723755.434727319,0.4205829903978052,-0.1917109683076406,-218228.2914120147,-218228.2914120147
3,58,0.2340831592552511,12037.142249187136,-0.161751248125866,-0.2961386224845519,-0.4513950210222119,-159909.5362720748,6,195112,0.964096517728528,0.2340809381278445,-0.8195781718811492,718853.203092022,718853.203092022
1,16,0.2477588669568331,15048.776224650504,-0.5560917070602029,-0.8924845176088083,-0.0472433580631967,-5.556994890176501,2,16,0.771156853727073,0.25,-0.3473121806360313,-7.262156525783904,-7.262156525783904
3,91,0.0841714315197873,6.290744216436928,-0.9363578517596998,-0.3733746216875666,-0.3137242430286437,-1891115.714006408,6,753571,1844.768524449291,0.0841712327040186,-2.5095388676135464,-5543477.736677147,-5543477.736677147
2,88,0.1243497190000899,1794.4746473004525,-0.6582447459780683,0.0557946275621443,-0.4892819829523045,-9481.258716823328,4,7744,6.467055382087669,0.1243543388429752,-1.2243360946311117,50410.905519265565,50410.905519265565
2,23,0.1087979950812216,22318.50406067993,-0.560446797254393,0.417872284542703,0.079795141472041,-447.9688155806004,4,529,0.5199706438340348,0.109640831758034,-0.8468219576192824,-2959.0637681769776,-2959.0637681769776
3,58,0.3082304422875813,1103.8615623711478,-0.6020719665383305,0.1490135500831129,-0.8268789576184492,-367468.9673990923,6,195112,10.51306370421689,0.3082280946328263,-1.883374510020359,612089.629541823,612089.629541823
1,6,0.3268740805827569,0.4190924576608286,0.3235191262250931,0.4794439695694694,0.4735605509061729,2.3971224500570942,2,6,27690.708133039607,0.3333333333333333,0.399520408342849,28.047396490780475,28.047396490780475
1,75,0.1863764995308056,0.001872925161048,-0.9949049280228636,-0.1999826567534361,-0.5056608567003216,-62.17564144823689,2,75,6196172.258880153,0.1866666666666666,-0.8290085526431585,-668.1974329023791,-668.1974329023791
2,91,0.2113913831507562,1.361413536125501,-0.5949953844484306,-0.1348626740938567,0.6875221050253781,-4462.05227763319,4,8281,8524.20415832744,0.211447892766574,-0.5388301265104686,-4238.730644753538,-4238.730644753538
2,91,0.4828956574415137,1929.172269407394,-0.274670665200718,-0.0885951271829661,-0.0986325026222014,-2408.658527754366,4,8281,6.015516141235584,0.4829126917039005,-0.290865659673272,-29015.39136535736,-29015.39136535736
2,39,0.4517715316609407,856540.70332908,0.6240511748295194,-0.6280073756587286,0.0509593599463042,258.0617507328685,4,1521,0.0135486461772799,0.4516765285996055,0.1696658453207551,4872.630790068324,4872.630790068324
1,91,0.0277670689607554,172.80568873552,0.5971399823912795,0.817535936444499,0.6917048269732651,54.90750258525299,2,91,67.15616257058369,0.0329670329670329,0.6033791492884945,-3473.590273384531,-3473.590273384531
3,50,0.0597192759898286,42.948504913005735,0.8229175141159537,-0.7996951334651656,-0.4713588598620857,251675.464671464,6,125000,270.2065403522353,0.05972,2.013403717371712,-521095.01723452384,-521095.01723452384
1,17,0.2887886300987978,269.4260877911474,-0.1883015919179893,0.2349516767618307,0.9273396402637216,3.437140808763833,2,17,43.07291480563735,0.2941176470588235,0.202184753456696,3.872676562464549,3.872676562464549
3,13,0.1994191615221229,16925.83812012492,0.0675928790550075,0.2304921488651343,-0.3487703831850475,-415.5284702015022,6,2197,0.6856361760925674,0.1993627674101047,-0.1891344880298144,835.3111768921558,835.3111768921558
3,34,0.0426093366336717,1.832799608341936,-0.7710650265403172,0.5933977926395473,-0.7117759860579322,-90167.73941803904,6,39304,6331.825297771006,0.04261652757989,-2.294111017149376,144741.480336514,144741.480336514
2,80,0.0313955915210558,108450.6986757462,-0.8555151151674167,-0.7475012609593457,-0.8971476512936345,-10981.66672763815,4,6400,0.1070068433633759,0.03140625,-1.715885426193461,114805.77275505642,114805.77275505642
2,98,0.2788008200057061,0.289457731401708,0.6008621486948442,-0.061675785294823,0.496992444316769,9250.512741366914,4,9604,40092.0952072928,0.2788421491045397,0.9631937464980128,40675.94765978197,40675.94765978197
3,87,0.3868403884673064,33.32748988925864,-0.9667913988402196,0.2005554322122613,0.8392098563091313,69345.58453800438,6,658503,348.21005015395747,0.3868410622275069,0.1053079250026262,56733.65845984402,56733.65845984402
3,67,0.3764257591158744,0.020678706325214,0.5914713256611226,0.4407961253630104,0.9028111348973482,645704.3334973628,6,300763,561203.7205487111,0.3764259566502528,2.146887527712394,1669874.4575331083,1669874.4575331083
1,84,0.3970443713121389,660697.8636659915,0.0349396088204245,0.419542268403958,0.2850896173080404,18.13775588061367,2,84,0.0175647108368902,0.3928571428571428,0.2159256652454008,310.3220812388599,310.3220812388599
3,60,0.2687277710612209,0.0025353303108902,0.2291532083367899,-0.8382307361023009,-0.2608603488592351,-26300.80653292489,6,216000,4577299.80034418,0.2687268518518518,-0.1217629932079856,-602142.5794458414,-602142.5794458414
3,46,0.2387888641733132,41.382610076816285,-0.1971238102734036,0.6385086409378633,0.9416101563786357,65137.08719251253,6,97336,280.43100481827014,0.2387914029752609,0.6691983150377304,90352.99900354964,90352.99900354964
1,36,0.3951768059603587,7628.739003212589,0.2070472647901864,0.3524535459948839,0.918393316873078,20.87955439045779,2,36,1.5212169299483465,0.3888888888888889,0.5799876219571609,32.280887907671605,32.280887907671605
3,25,0.4049388934203817,232335.8896454995,0.5465516956776275,0.0462989316724209,-0.9844985545347784,-12969.93687119181,6,15625,0.0499490928566879,0.404928,-0.8300759597562759,10126.26054454991,10126.26054454991
2,42,0.1008338490802055,0.004804204605466,-0.5532644109011555,-0.5566156987146731,0.6007659270419352,-1518.5064972889131,4,1764,2415585.4878954724,0.100907029478458,-0.8608313476694519,-1312.9630857333889,-1312.9630857333889
2,43,0.047021658900253,15.229144719604456,0.9478824999307904,-0.3734374882549056,0.5667079307090652,3347.5865863732697,4,1849,762.0235502066774,0.047052460789616,1.8104849033927903,11971.340421884648,11971.340421884648
2,86,0.0773425506602931,348980.99056289555,-0.3944250629345021,0.8366759855433927,-0.535852479336153,-6024.406050733393,4,7396,0.0332538655103414,0.0773391022174148,-0.814549222651892,7957.705636718408,7957.705636718408
2,33,0.4545505156797278,2.6093091681374854,-0.0777504793523791,0.8030556578158716,-0.7578394649974385,-971.5104540130702,4,1089,4447.524681074049,0.4545454545454545,-0.8921124462929938,867.6149752575509,867.6149752575509
1,27,0.2976769327043712,4055.474757534484,-0.8630184948949349,0.5279742784787338,0.961267232760775,-2.78412555812474,2,27,2.861555704244963,0.2962962962962963,-0.1031157614120274,-2.067040310774579,-2.067040310774579
2,44,0.2661960296158329,0.0459403987269936,0.2480139851641238,-0.0124160403371589,0.6456451112853197,1162.900530178711,4,1936,252609.19032958744,0.2660123966942149,0.6006717614559458,2202.427889164046,2202.427889164046
1,41,0.1194705551486055,0.1200739357057279,-0.5167656139873631,0.2388614344575965,-0.2105500544831446,-18.053593663532645,2,41,96648.50958400517,0.1219512195121951,-0.4403315527690889,246.22177123288,246.22177123288
2,62,0.2854261128048562,0.0654441558192569,-0.0326952904262174,0.5906899242084851,-0.7319959955768904,-2688.993443805753,4,3844,177326.2529032349,0.2853798126951092,-0.699530032207532,2660.0411923313645,2660.0411923313645
2,97,0.4001567028209688,93005.59341857316,0.2448782424064228,-0.524351347613252,-0.7019603375146732,-6313.76618511012,4,9409,0.1247770859717643,0.4001487937081517,-0.6710347736327049,11229.7638386224,11229.7638386224
1,25,0.0400556696752917,1458.035381897337,0.322275655875782,-0.8948256596601918,-0.6339983894065477,6.1443433063298905,2,25,7.959317770973949,0.04,0.2457737322531956,-16.883396153022325,-16.883396153022325
3,42,0.1263419595058799,16754.367493094825,-0.5549827032090366,0.2636798717581246,-0.1893315769698234,-102503.91289165943,6,74088,0.6926532398568405,0.1263362487852283,-1.3835427180064173,2346661.626324558,2346661.626324558
3,29,0.3236677023909228,0.1173243933847288,-0.5099008592219882,0.5595201246967618,0.188204231738186,-8129.306280556096,6,24389,98913.5046093048,0.323670507195867,-0.3333185567491941,-49749.59422028069,-49749.59422028069
2,78,0.4135411206179448,0.2689024363929597,-0.403436759323978,-0.0736187992592438,0.1327112500867253,-1864.150105069437,4,6084,43156.79352523747,0.4135437212360289,-0.306402055402603,-5019.989474071748,-5019.989474071748
2,22,0.445301734724526,572.2574307227069,0.5413513633399225,0.1704121459376748,0.1067938505514218,197.5516597623497,4,484,20.27927695266148,0.4462809917355372,0.4081645862858464,-790.0826979148159,-790.0826979148159
2,20,0.3312242611348375,5091.049159062109,-0.906813658294492,-0.847724938176599,-0.4191220521460146,-565.4745579685365,4,400,2.27948435838364,0.33,-1.4136863949213412,-1230.3903035948128,-1230.3903035948128
3,44,0.4593147510080085,17683.566217560554,0.4706480930088315,0.8596886359582385,-0.9286645219235744,-60043.36131349544,6,85184,0.6562571589389036,0.4593116078136739,-0.7048666570423489,37673.52891409036,37673.52891409036
2,6,0.479420114611334,136845.72035471027,-0.6312450191293804,-0.5892963397780577,-0.5415742198236682,-41.45757831997865,4,36,0.0848032872037478,0.4722222222222222,-1.1515993977771848,-585.6882100702113,-585.6882100702113
2,45,0.2284540018403438,2240.6872027943045,-0.49697859835736,0.7945016383181565,-0.2501078291056251,-1448.7800230795638,4,2025,5.179199895180371,0.2286419753086419,-0.7154469249775623,3631.2056626723934,3631.2056626723934
2,64,0.4414676684923685,0.0613843447672104,-0.7176691073900261,-0.7276889348077336,-0.1945469227153475,-4615.477584624367,4,4096,189054.1793653432,0.44140625,-1.1268255821836834,-8736.513866328116,-8736.513866328116
3,43,0.3435971669405845,17.99232142449752,0.8131636941168634,-0.8309500160310379,0.0424537035496934,64661.23387574255,6,79507,644.9955318185608,0.3435923880916146,0.8132772444658024,1259287.9764058292,1259287.9764058292
2,83,0.1600234717600673,364365.5584606846,0.4845199632525423,-0.8396005739295047,-0.199963716172429,3674.115236213917,4,6889,0.031849791113274,0.1599651618522282,0.533330706374498,-163827.43240104732,-163827.43240104732
3,39,0.171737434868463,4.215196755360548,0.3036631805267606,0.7054989307833011,0.1498752506551179,47109.68566909613,6,59319,2753.125796817432,0.1717324971762841,0.7941753176738672,-132810.2528651753,-132810.2528651753
2,71,0.366183506535632,1924.6865783501155,0.1666104433015063,-0.3769426078279352,-0.8990048303311471,-5071.475458589243,4,5041,6.029535954779868,0.3661971830985915,-1.006045518466424,6388.464403666882,6388.464403666882
3,30,0.1231279677818595,25.63540145819706,-0.91432644538233,-0.1064372412798777,0.9576095930580542,-46572.62986192187,6,27000,452.6930052087602,0.1231111111111111,-1.7249122171082174,-31723.744504632723,-31723.744504632723
1,57,0.177379572690869,48839.717791758354,-0.9411683121658628,0.6970230321131743,0.1562111730673527,-32.996540829038764,2,57,0.2376133084004549,0.175438596491228,-0.5788866812112063,-116.22226297512898,-116.22226297512898
2,41,0.0635241001560479,190698.48745078724,-0.8898294667995159,-0.5351394269377239,0.6876726658711836,-2363.946184760157,4,1681,0.0608550549140517,0.0636525877453896,-1.4062737565497665,-1687.1047243276807,-1687.1047243276807
3,6,0.2462018413611452,5072.541514724849,-0.7121528446153957,0.2578120317930981,-0.256515198048761,-314.429281717924,6,216,2.287801271247704,0.2453703703703703,-1.455691119064463,10666.520620504209,10666.520620504209
1,86,0.2516933165880979,2.07898701745203,-0.3161901958230786,-0.5359584930602581,0.6240577824708378,-13.037993597834337,2,86,5582.029530933341,0.2558139534883721,-0.1516045767190039,-12.06094288561735,-12.06094288561735
2,43,0.4220787027006417,0.0235715884242617,-0.2456207157108432,-0.3346881678962317,-0.3722528814688468,-1240.9678556808074,4,1849,492328.5913943557,0.4218496484586262,-0.6711562226505178,15108.709412253666,15108.709412253666
1,18,0.1483106146945961,902.4716405825246,-0.6474298734103481,-0.8388427693606622,0.256397572016418,-8.229541005444514,2,18,12.859093188073505,0.1666666666666666,-0.4571967225246952,-7.553729826021112,-7.553729826021112
