d, L, x, T, w_AA, w_BB, w_AB, U
1.0, 36.0, 0.0009114074675407591, 0.4442511094273213, 0.5740090522453603, 0.06587937797847299, -0.3854290949266226, 20.66432588083297
1.0, 70.0, 0.2909773239434985, 0.004671316923135448, -0.25117245259162035, 0.5469310049334817, -0.901968716611165, -39.40119853473213
2.0, 72.0, 0.23942508013626962, 0.003740119317993652, -0.6947783288460527, 0.11258125269083585, -0.7500985131078981, -7176.910908463504
3.0, 90.0, 0.18222039509196603, 5.264962078862497, -0.4088108898900411, 0.7829043441267978, -0.3283246457910669, -756025.555216815
1.0, 40.0, 0.13019576837661545, 0.010260103510478076, -0.845188803080783, -0.03214009803347051, -0.35648699324340805, -29.32691888725021
3.0, 80.0, 0.22430467821394034, 28.987959875015616, -0.944199493875981, -0.7388689714773558, 0.29930381202466627, -771505.7776321045
1.0, 19.0, 0.09167087430856308, 21358.213389619017, -0.4625826859171469, -0.9759546110728419, 0.27217667990616756, -6.02536979877913
2.0, 15.0, 0.4296690697989135, 0.5439436804045775, 0.6974780007306707, -0.5824021931493208, -0.6743240167237028, -151.516482796051
3.0, 34.0, 0.3404047217597305, 79.79330405969394, -0.49606880420060806, -0.4059817472959353, 0.30577004475649283, -23830.659673958467
1.0, 24.0, 0.4706696138380892, 0.08951350006817396, 0.9335247386420242, -0.02523152403445894, 0.6712872313063591, 13.604236569710814
2.0, 59.0, 0.13641864000830795, 127.0496606453917, 0.3649114131499791, -0.6705423815655231, -0.4809342139627104, 976.6426893941763
2.0, 63.0, 0.10966908668518471, 0.9119307256102562, -0.16602709922506964, 0.6853276091776146, 0.7797016897834985, -86.88146658319667
3.0, 56.0, 0.06571334514051119, 344.3708997724878, 0.8684013907879002, -0.2693964198842784, 0.47760472497886886, 429553.63208330824
1.0, 42.0, 0.27256947766461026, 58.74301265713988, -0.14531887869001148, -0.8670670111393337, 0.34440590777328484, -7.228654123086861
1.0, 39.0, 0.04231603325972183, 45476.84345767638, -0.21795290217066743, 0.7918405719039223, 0.31418144760544986, -6.372992840300098
3.0, 60.0, 0.2253060227369973, 1176.01123726728, -0.6714626316563992, 0.9678298608198073, 0.2304683058671968, -177216.0630180541
3.0, 20.0, 0.43266454019164635, 74.4714549811699, -0.3582747969322919, 0.7028445959821537, -0.7667992162512469, -12089.93671769179
2.0, 46.0, 0.37574955641003605, 1131.5266453054353, -0.9643231149195977, 0.35736068170720947, 0.9180064649683637, -538.8765596237108
2.0, 67.0, 0.20855172247361875, 5841.342030381696, 0.6498825853310803, 0.6646375629763017, 0.6510484503551461, 5843.855397127494
3.0, 89.0, 0.3946935842620581, 623506.45761725, 0.008362372962210651, 0.19771374625240767, 0.6950353886020015, 773913.6787889024
3.0, 56.0, 0.05367273159330266, 0.8396125105496722, 0.8861698487589083, 0.1839576517538093, -0.24197515218671706, 405075.96690457815
2.0, 50.0, 0.0662784335544328, 8.357538374711359, 0.907294751840312, 0.6231943188667786, 0.6294722842077796, 4354.22550743115
1.0, 32.0, 0.051780147875854166, 34.60547107042925, 0.6437346599020042, -0.9420277830944119, 0.6863616970730244, 19.93734916692645
2.0, 68.0, 0.09884190076305999, 0.04398433086927582, -0.155783498779005, 0.8559690299394298, 0.2161779487723514, -747.7295129318417
3.0, 87.0, 0.2846985723614875, 0.09018579731784494, -0.9998556293208904, -0.6367846534825021, 0.46587550581039183, -739801.0088627279
3.0, 91.0, 0.17246482764131238, 130.72309366021224, -0.6364817172751278, -0.029816379187179276, -0.2292451260518762, -1135485.8312710503
3.0, 9.0, 0.38739238060901954, 0.0032751799590856434, -0.2118571819831816, 0.9674428682092493, -0.7041543570024915, -930.3954607139547
3.0, 14.0, 0.17955847058640045, 675154.9595748589, 0.7714506210255374, 0.013227520234050383, -0.45237674452902277, 3178.408656819878
2.0, 83.0, 0.09420909510034303, 1.0233722600028392, 0.841947830068231, -0.8429373943145755, 0.6884821893067383, 10607.877944991176
1.0, 90.0, 0.36596422820797603, 253987.91623552667, -0.08195021207407827, -0.04671200878228232, -0.9614177876812475, -43.28338235118665
3.0, 66.0, 0.3986679447138138, 28261.607425944898, 0.9832840919916335, -0.5422132446469177, -0.09880312838747662, 191360.1619951936
2.0, 32.0, 0.301633748828535, 0.04076004872363721, 0.08218355320099646, 0.9713128886500815, -0.5880261698215814, -441.7084473601944
3.0, 54.0, 0.15727475447922223, 2189.0381891843917, -0.5579036710619207, -0.5645550903951251, 0.20149351963892292, -169348.78450721723
2.0, 14.0, 0.4498499386744332, 416.7347277718394, 0.7237765386927342, 0.9445708521042235, 0.36622851406168744, 195.80868121586607
2.0, 17.0, 0.2888103952925785, 1.1336060699532526, 0.5485712746767248, -0.4335625253634221, 0.4180724912107998, 204.56354945785287
2.0, 99.0, 0.2405081609989313, 124.3721709401343, -0.7759472644996548, 0.19892349382101693, 0.7140576077518461, -5900.29421693366
1.0, 63.0, 0.20428387218183985, 0.023470139973399588, 0.5373810463225861, -0.5010703803067349, 0.20393741821822964, 22.427101150407804
1.0, 20.0, 0.4448348437386326, 2054.9439139408287, -0.39712120229842474, -0.06954362385851875, -0.6112021458277657, -10.11133862621764
2.0, 21.0, 0.33027863173334293, 1.953009664301095, -0.4164613199834648, 0.7657562519917012, -0.15111339155601367, -181.17185751672054
1.0, 99.0, 0.05619530419123997, 73.82209352067818, -0.725113869852616, -0.796395933169624, 0.28314704243707944, -64.78051182236955
2.0, 44.0, 0.12984838092658824, 0.05130194172168789, -0.39959746878896807, -0.7195981015905799, 0.9148924410153381, -927.2900590479791
1.0, 66.0, 0.3969577275521774, 0.09631492473835451, -0.07613550326980878, -0.37850801000105605, -0.07862803885500003, -10.042497212423994
3.0, 17.0, 0.4429298461551609, 1375.1167833140144, 0.5773162425187834, -0.643041523809831, -0.32881707322838905, -2314.8558292590856
3.0, 81.0, 0.44742982959866096, 406995.17663729587, 0.10206827925022632, -0.2705700403518665, -0.9728221020710124, -803728.2468918379
2.0, 87.0, 0.16888999411416716, 0.02858504659001579, -0.4220631110949278, 0.5763446599889468, -0.06905033724219889, -4507.068270551642
2.0, 7.0, 0.07437313041286103, 577.4401937417115, -0.7475522166806017, 0.47239426489444525, -0.13990965573536074, -63.5343772902111
2.0, 32.0, 0.30162696787568727, 23.998371954810494, -0.5467936219788772, 0.8591593332709544, 0.31261611823869595, -175.86567499390276
3.0, 99.0, 0.48568004331285863, 0.005380367242400582, 0.25539194744748683, 0.6387497675451894, -0.8044415810003349, -534873.2983710717
3.0, 56.0, 0.21449798311064544, 3.512926216950769, -0.1470602101421561, 0.0679787105793126, -0.6926364612889353, -169527.2375555465
3.0, 10.0, 0.15374193579426532, 84.36871199579637, -0.280138920623755, -0.8907366804617096, -0.43072761051850916, -1037.5254934702507
1.0, 41.0, 0.2801453332421136, 121.60708980921588, 0.9809692379991459, -0.28594895553376376, -0.46656657452019457, 9.188678729438749
1.0, 63.0, 0.160401648578751, 0.21107505253771147, 0.9782176081426581, -0.2035210456314107, -0.7896881571264258, 26.269594007605786
3.0, 30.0, 0.15300189042654694, 1032.0858419219016, 0.30622615003884857, -0.8064541181750753, -0.32660841066268453, 9369.655220146778
2.0, 7.0, 0.3512924814410901, 0.007987865813310966, 0.3339370837160136, -0.6707869674856333, 0.5774019315216907, 20.95146545374353
1.0, 96.0, 0.26328386594039316, 1.3107074328204902, -0.12953012781041173, -0.26699081406024394, 0.35090713383283223, -4.822992278194461
3.0, 19.0, 0.30648934483033324, 0.002262883455183446, 0.5276645858534108, -0.05311010804405192, -0.7981189095925405, -3795.254356084567
3.0, 73.0, 0.48733152201548313, 435155.9850523147, 0.3234789917892238, 0.8624324158469436, 0.2636452027716447, 492149.40416421177
2.0, 99.0, 0.4666122436646057, 0.0017825382707738896, 0.2502943301936582, 0.8830744039806775, -0.7744742897670873, -6794.358297459182
3.0, 62.0, 0.27326239110978706, 0.203521575714089, -0.6516410546237872, -0.24350568500345182, 0.6948787806916032, -94144.48769223221
3.0, 67.0, 0.45147601581256447, 855.1118930271437, 0.8260115173167992, 0.8662523875226202, 0.9500593896694896, 808091.4914501631
1.0, 98.0, 0.07829801319518603, 97174.25242184875, -0.8914403828731965, -0.34815715570676176, 0.8427442469603281, -62.050453009677696
3.0, 26.0, 0.12874978254568575, 0.01955827680599839, -0.7609327440298965, -0.2330709713811434, 0.16531646336030104, -30618.45146851055
3.0, 55.0, 0.44698846033200834, 0.39843308341122907, 0.44069564471246214, -0.9094539589737138, -0.8595720675579435, -236509.65605153638
3.0, 98.0, 0.41323044792685765, 99.3903648290078, 0.8247747291506242, 0.7122545618750402, 0.8143097740590208, 2260138.326533513
3.0, 99.0, 0.27085278817635305, 63.57080013728471, -0.20978778386648167, 0.7493942308891492, 0.34798985767936297, 235304.96450329904
1.0, 23.0, 0.2815938687850411, 16053.215805933598, -0.7182278927570855, 0.8243823821513889, 0.909276679160657, -0.32835204997800255
2.0, 73.0, 0.040518688324010343, 1548.8533953642348, -0.38743671141973035, 0.06016502777959154, -0.14741754058589684, -3922.6331760587886
3.0, 60.0, 0.18455674282850948, 49314.95443784955, 0.22146104704985392, 0.06353357238403401, 0.11825864389674123, 119887.14947795053
1.0, 50.0, 0.12305627693331789, 285.2474355067559, 0.43910558733422844, 0.757893663213469, -0.40826454382070865, 12.793803274518039
1.0, 90.0, 0.4618361556374003, 0.9457723828543971, 0.3894435554687252, -0.5805975926889291, -0.30346765251658936, -18.759767431173774
2.0, 88.0, 0.2684066842280584, 6.471301914966937, 0.5696158420336583, 0.8209348805076868, -0.3849664925557039, 2106.9514347874224
3.0, 60.0, 0.3861839924972931, 673142.8535619823, 0.4347515509202329, 0.08427829387215202, -0.8856558291396066, -157960.0304654999
2.0, 69.0, 0.006536279533187694, 0.08607532957682541, 0.8811410091456628, 0.37591987327193555, -0.7646757773736375, 8188.931770092462
3.0, 25.0, 0.4394747437444418, 0.024486333490819003, 0.2524912582580041, 0.8235890457870583, -0.09714178686196773, 4771.665276190947
3.0, 19.0, 0.3338607625247282, 697.1560061573059, 0.18613323401319803, 0.6725084220584205, -0.4973901610824307, -3313.9050257879726
1.0, 6.0, 0.3713202256895943, 2086.1974194752142, 0.1277044517934034, -0.8832672606088372, 0.024270496506637373, 0.006165113794610602
2.0, 69.0, 0.13564305473579397, 0.8967407218099878, -0.9271326078374365, -0.4537601331292651, 0.4441035032924918, -6645.843022028536
3.0, 19.0, 0.3593087774035582, 41.88811007067925, 0.4962007436290512, 0.32595202223919384, 0.881231232478576, 11918.990425997456
1.0, 90.0, 0.03244794792450312, 0.01912316442258266, 0.7770319743595635, -0.9198699345894992, 0.2151764648260841, 66.02133370818642
2.0, 26.0, 0.46954762505354203, 211.64663594635732, 0.09788020202846748, -0.3369905129159425, -0.06817562594506588, -122.1431549432856
2.0, 14.0, 0.08604916933223045, 22.155563068243918, 0.7846760113064977, -0.4641087278677787, -0.038000014342231214, 252.04941784502347
1.0, 95.0, 0.22232081909856438, 4691.557084571207, -0.07983111146839583, 0.7816510867593567, 0.9180130724948614, 26.419082032087047
3.0, 100.0, 0.12349424172838586, 0.10342034659185967, -0.1668259418722, -0.792993608117412, 0.3142848622695693, -217777.1341542736
2.0, 36.0, 0.3858358461391876, 199.96472787108516, 0.4984791419172452, -0.6374598403451173, 0.02829502972300757, 225.71012260382392
3.0, 86.0, 0.025717632966935244, 1.727114672527327, 0.668994320788028, -0.36009461359076456, 0.9062495380962026, 1297692.1447609973
3.0, 12.0, 0.21027223450146088, 0.028129831808001857, -0.2634394127087081, -0.4873613033555777, -0.8425248265134648, -2508.400643724754
1.0, 23.0, 0.103854306840928, 1139.9024079523026, 0.23109708030333032, -0.45230478344033354, -0.7308021814541805, 1.467759831343771
1.0, 94.0, 0.16358065033713165, 37073.99410161957, 0.0527362298756755, -0.6701980299931947, 0.7777528978329813, 19.2450442922749
2.0, 98.0, 0.20073658534362648, 3.550975447971772, -0.4508296994606349, -0.5322100604423892, 0.8555780207208459, -3464.8212839014473
1.0, 11.0, 0.17118193396923326, 31576.88925712921, 0.03066409038669171, -0.31152770256957374, -0.48670609008577204, -1.3237126245520485
3.0, 78.0, 0.03501009047922593, 25.915719041355437, 0.22537775260911053, 0.22821367582045116, -0.29803072518871354, 270368.0989118426
1.0, 88.0, 0.3957228495754131, 20314.371341311875, -0.4169338896109971, 0.4763816949979689, -0.07458696043802537, -9.872757491977188
1.0, 36.0, 0.4910286548680204, 0.019836061652019264, 0.14157452578188878, 0.08378251124351954, 0.23334602088838508, 5.396149265664481
2.0, 26.0, 0.0750263862602219, 1.3629315417247596, -0.46870267545812916, -0.6096635120491429, 0.5247337122090665, -524.5131592851809
1.0, 55.0, 0.065492910914134, 98.98927585893247, -0.9413211527383913, 0.6099053469499469, -0.8448864574868009, -51.00118583859881
2.0, 38.0, 0.44846003953268343, 0.9142852386140256, -0.6738092882347257, -0.10845220662057353, -0.0886490289878703, -957.8422411325115
2.0, 41.0, 0.23178508421869187, 3919.7580094142845, 0.92770203383022, -0.7353620809447823, -0.815135856009324, 575.1048988014313
1.0, 80.0, 0.4340521520451605, 0.521420391035634, 0.22719271500494176, 0.3670392443605197, -0.49622082972053394, -19.753267437855023
2.0, 5.0, 0.43697064957627735, 4.382144712460281, 0.9356123758235431, -0.20758971025865458, -0.5237532496895694, -7.66332109569883
1.0, 82.0, 0.23192426948634787, 0.09731885137841571, -0.8490245228370126, 0.19804226022444404, -0.06926479177319456, -45.010723002639345
3.0, 26.0, 0.25753606149343355, 0.021911456242541587, 0.30589924845058847, -0.5457086602372203, -0.8527072120787837, -12610.256547546911
3.0, 12.0, 0.17071968314569808, 0.002071173817217752, 0.5442441226733656, -0.14469674850545577, -0.8228379871795297, 574.2454369038005
3.0, 10.0, 0.40192459624039617, 0.0010586736950851242, -0.43699250811749457, 0.14052626670069857, -0.907494044500256, -2064.17880179361
1.0, 91.0, 0.21747720330337827, 125.52668730139534, 0.9669064351065599, 0.5219878794820505, -0.6353976462088637, 28.043491384860076
1.0, 66.0, 0.4176732903219659, 222.53929080170292, 0.27845775936245154, 0.0075849261904852305, 0.40642478696547757, 15.282298824226762
3.0, 68.0, 0.043408895625466015, 182.5632637545912, 0.28680860883839676, 0.34741402260402765, 0.14639690485190004, 259582.5502655949
2.0, 37.0, 0.310174270836238, 0.014024992898372394, 0.1358068039582656, -0.1481783591211936, -0.5166191381694569, -605.6357902954862
1.0, 58.0, 0.21870968228449872, 47456.25634999794, -0.8895691970490043, -0.33435364567324277, -0.22661317038215678, -36.25365627147247
1.0, 31.0, 0.08494023530528855, 219.29612476525597, -0.6220188483053137, -0.5424287107726802, -0.756250049635379, -20.087971505445122
1.0, 72.0, 0.4645552255661619, 62.42322064248306, -0.5448917793693964, 0.7282455574023177, 0.23666586709668125, 5.3994343285681925
1.0, 36.0, 0.46119421753738493, 41.67849028496799, 0.6053660111332775, 0.16751784852404517, -0.2075796633989444, -0.49688543208133906
1.0, 24.0, 0.2971815066279111, 10.303626948617236, 0.1649269391087722, 0.7308441868503868, 0.3875254386564224, 7.195514755477143
2.0, 14.0, 0.44300894602831936, 310938.1191923208, -0.6146519907155492, -0.4028842911578121, -0.30223669038839174, -163.17684470170784
1.0, 66.0, 0.3534552846382814, 0.005421939400601918, -0.6869046300541435, -0.7604051608073434, -0.4876789705767228, -43.19768498701923
3.0, 15.0, 0.3675208508479745, 340.6756163643924, 0.3701957665312461, 0.46164649613673037, 0.41009170787684157, 4060.6113322630713
1.0, 50.0, 0.49999092724132493, 290.200239767064, -0.3533226571554122, -0.4583125232512397, 0.10337980704319949, -15.17510680086877
1.0, 67.0, 0.45122929271397455, 0.0011186147266215815, -0.7055769203294717, 0.6696155494350124, 0.37934727733899765, 1.5784110124141961
1.0, 8.0, 0.441356872335504, 0.03563139627425663, 0.8958633657648727, -0.15618699337930209, 0.7721688128699316, 4.165978972852067
1.0, 5.0, 0.39719448592448003, 0.1092698417091594, -0.4363377551899008, 0.11841595159355212, 0.627888361892273, 1.2884188818094484
1.0, 31.0, 0.16698436258838462, 396.2893571813902, 0.9617206746646727, -0.7588123993273979, -0.4968888224045154, 15.227245943912974
1.0, 97.0, 0.15369712935146573, 491.9218454676901, 0.6883198144182168, -0.6554459123604115, 0.8940346790641409, 59.239970604555225
3.0, 25.0, 0.25852984882828395, 0.14107249153580229, -0.6637851081455972, -0.2423084642725244, -0.7455989483505345, -31749.08806536061
2.0, 85.0, 0.3636725669030612, 73386.99787860345, 0.688047336587778, 0.5056270784381858, -0.1511873702176607, 3936.317691486493
2.0, 13.0, 0.047198277442720704, 35.20761965603669, -0.9140734053154596, -0.08327608179588886, -0.8785749665320062, -307.82086095555496
1.0, 93.0, 0.3359603144744304, 510.0144957971666, 0.543502160713744, 0.43547439628953644, 0.35871652461976944, 40.16832262497411
3.0, 14.0, 0.12368448152540473, 113693.81385868232, -0.31423264926411876, -0.5743747817282525, -0.3107406357640412, -2614.3339069026574
3.0, 81.0, 0.04085559963347135, 12134.628401908563, -0.8569550934290184, -0.5499776939742234, -0.2315892748833135, -1287383.7725737286
1.0, 33.0, 0.36916192505294537, 120.90815802162275, -0.7139815791581421, -0.22573893187195693, 0.6531115636958766, -7.584663714663571
2.0, 81.0, 0.1348716800232102, 0.3677495877290305, 0.919623427530313, -0.16927428600053962, -0.14365156016288316, 8440.783709866982
2.0, 7.0, 0.27963707540867805, 0.2519292665167437, 0.2015761847698605, -0.6456512252098485, 0.870996062346431, 23.37151579650954
2.0, 73.0, 0.1503216778721977, 0.001073735602391479, 0.2408765540474973, -0.08189631272273012, -0.2208411215891013, 1154.9940510031345
2.0, 96.0, 0.3014944686113015, 0.05582726887000813, -0.4303612228906417, 0.9658142669352101, 0.12799218924421285, -1486.8899561374394
1.0, 15.0, 0.19074995289894614, 1736.164198525234, 0.2684442991383491, 0.4529264313587533, -0.7278902924602666, -1.951094252332129
1.0, 69.0, 0.44982029657400896, 11.258980442462907, -0.20986394968728228, 0.3609416379873063, 0.710126306940627, 15.29773327338822
1.0, 94.0, 0.13594594725321302, 0.011317423353503652, 0.5767001065357171, 0.06408236694520308, -0.30699784914552297, 31.23366316664517
1.0, 85.0, 0.15885002029875078, 0.6502354317736427, -0.6213765478851558, 0.7911867390711902, -0.6559805273281667, -50.81081999834116
1.0, 78.0, 0.09129596153105773, 0.0018264469495461822, 0.7352241271103703, 0.8717038245861644, -0.9813187117017677, 33.31588217123897
3.0, 98.0, 0.06884987433172418, 0.009366225493423296, 0.07811937815294434, 0.592671527323271, -0.3522059045088184, 64663.47269366581
2.0, 80.0, 0.48926660085949525, 749940.294255209, 0.454070156652264, -0.042644566151320173, 0.5431320700126563, 4859.492514205321
2.0, 59.0, 0.04427873990018805, 55.42552879203551, 0.16506631097011648, -0.5296373780185322, -0.21652479586479578, 914.304730648434
1.0, 87.0, 0.1363127763828741, 0.12773175444113458, -0.5275445639945908, -0.14235545707308317, -0.3984619957430333, -42.67115556150342
2.0, 70.0, 0.025078626116079583, 0.2900064853426089, -0.9678079696480937, -0.06306575222887423, 0.2783659362824291, -8929.385128844217
1.0, 25.0, 0.0014278114205800163, 2511.2718326884865, -0.7451263745903691, 0.3401446599349942, 0.804003796411829, -18.628159364759227
1.0, 84.0, 0.2374755007329929, 1070.2205889946288, 0.13265615269058495, -0.8209042039144872, -0.14025906408019706, -3.3055824450038926
3.0, 54.0, 0.09449197014707261, 0.020004340698970908, -0.5969441273836711, -0.3911194944226921, -0.06841667335431456, -238721.20173797538
2.0, 14.0, 0.23393786101747854, 89451.76366252842, 0.6022718428613889, -0.3335616581362866, -0.06763585243220605, 120.93820800030436
3.0, 27.0, 0.3536028755591763, 18.40352891523689, -0.14092313529647593, 0.25055416530087204, -0.9751449801495966, -34297.8315923962
3.0, 29.0, 0.14348516415259588, 6996.344585688303, -0.5616995339526194, -0.9459469714164017, -0.4753159976547603, -40199.62362450772
2.0, 81.0, 0.29050971722105645, 1202.2712281372617, -0.9929681028954729, 0.5285927952134744, 0.487352179639043, -4758.924375541452
2.0, 100.0, 0.04816327482382804, 0.13789866357855685, 0.351867938137024, 0.47358010071608736, -0.05924018355869487, 6271.737410785539
1.0, 49.0, 0.12316844595864979, 0.011863574952919705, -0.7397061923284671, 0.4070416808923103, 0.8676657451940977, -22.09979181800809
3.0, 79.0, 0.49453774009755813, 14.8844383024831, -0.8621820662578457, 0.36768580284261154, 0.9193693251354236, 485289.61602903105
1.0, 29.0, 0.21891024193212238, 0.027886921339904412, 0.2676545136552162, 0.9144720656145349, -0.49981357051790454, 1.825139913398026
3.0, 27.0, 0.26124763850040816, 0.002425112126361246, 0.7389115698133759, -0.9724782013372939, 0.41662432032819874, 26019.82905225418
1.0, 10.0, 0.275863916064535, 11287.349281448855, -0.6056403413771945, -0.21006196034467162, 0.7643344327018751, -0.3757480672285461
2.0, 31.0, 0.16881028981153134, 0.20045011510666938, 0.6203809315490472, -0.6559918419072606, 0.2838829495367565, 880.866307926571
1.0, 44.0, 0.3764656223793269, 34713.76369211633, 0.09691009076282286, 0.7692707478491392, 0.764658500900268, 21.795214537263067
1.0, 55.0, 0.22336367330398887, 181.7556736758996, -0.4831018658361268, 0.2956293588942407, -0.5922695105834626, -28.691694090954204
3.0, 82.0, 0.11100680750838532, 0.034981579862116446, 0.2935849859744899, 0.7733905611588858, -0.4667547143213273, 246421.4646481459
1.0, 65.0, 0.2882384097460141, 8.348327616064372, 0.9926228510373747, 0.8514972746427552, 0.5675829545820084, 50.86136648421462
1.0, 60.0, 0.014384841943169246, 5.486524522211637, 0.6435518339450368, -0.18336011158340781, -0.1967741787321473, 36.93245801134783
1.0, 16.0, 0.3484899651958504, 9296.555187118602, -0.4522863448723391, -0.8347452129410191, 0.19428437548631972, -3.5874362574921834
3.0, 60.0, 0.35733390454958813, 15387.584172751247, -0.03766392538327912, 0.7933568266575068, -0.7669223986591813, -195538.61544752042
1.0, 67.0, 0.42038606524444955, 0.012079671063933357, -0.7835426747750234, -0.041025657357613765, -0.017083174154250536, -23.72894177047915
1.0, 83.0, 0.1365605002593362, 10302.959116688395, 0.027151898588616108, 0.6212371549875473, 0.8973357188480022, 20.1776837155123
3.0, 47.0, 0.23739242071070027, 11569.616905847422, -0.4713690686357035, -0.6413379340446952, 0.9859231130998685, -7334.939250249838
3.0, 38.0, 0.3643831528080926, 0.04794716168362312, 0.9306556475679035, -0.7898138097131091, 0.6459535031279648, 85244.74416910409
1.0, 59.0, 0.22285464105831682, 240175.207557778, 0.4203872382856746, 0.14497808132103684, -0.20115251045731775, 11.376860539762982
1.0, 67.0, 0.1498650891591321, 0.2752277558087705, 0.33480014299258, 0.6295543958084433, 0.8909311693723296, 29.0727129231061
3.0, 22.0, 0.3484508404513957, 774.800718217949, -0.6758371241978378, 0.2390649229234032, 0.0654677533190613, -8585.918790401116
3.0, 55.0, 0.11416606315825317, 0.6107239644423721, 0.5866712170249682, -0.2312561896978076, 0.7067833262809966, 299093.94705086946
2.0, 95.0, 0.18957139587603333, 10.411806059646173, -0.3365118315670117, -0.7937280690802504, 0.020396924492461554, -5511.033678485219
1.0, 95.0, 0.3745176474727796, 2103.1407056316607, -0.6889340672138746, 0.9285068905724896, -0.5001463078635633, -38.51285744516863
1.0, 84.0, 0.35442990484191994, 0.0010653135050727929, -0.12528038964093247, -0.4522448387252145, -0.5147866396858118, -31.623720814645324
3.0, 44.0, 0.449333041150481, 502677.13853882434, -0.10265190817662995, 0.4812945655033629, -0.6282186556954152, -62527.11909459305
1.0, 90.0, 0.09134072566853302, 2340.789375609659, -0.38671938945111584, 0.13664825923907142, 0.20328081384236651, -26.019912473021662
3.0, 86.0, 0.48410955662538285, 50414.57908923297, 0.8440119541702888, 0.19063695794243807, 0.8817805355602757, 1354526.8774940157
2.0, 70.0, 0.2217637740269841, 171987.09106280224, -0.9801392091510883, -0.3275355174135923, 0.8802593776848324, -2964.8850997327418
1.0, 71.0, 0.11582122339847273, 0.060721454131479106, -0.7121615703595205, -0.8321753496067068, 0.9326323271143038, -36.12540222289847
3.0, 31.0, 0.31302166652544, 93.70825479156109, -0.16943084292903254, -0.6893077861736638, -0.45415476312720693, -30666.515051744158
2.0, 67.0, 0.2592886844763488, 1971.8242793028799, 0.20256647064723077, -0.5362199432275969, -0.9977609742543243, -3241.4253418219027
3.0, 26.0, 0.08588859437529717, 0.006415631764925105, 0.040471799243753326, -0.012668676355455322, -0.05630126371210964, 1288.8099894030024
1.0, 24.0, 0.09764422604408446, 21.484259015496804, -0.14322140206949863, -0.26520232133765576, 0.12469164625180618, -2.6943676616938865
3.0, 14.0, 0.27130730600276587, 0.002090023631736353, 0.3230443158663052, 0.8241183082884418, 0.08235464536518933, 1887.0794617943448
3.0, 27.0, 0.2913551384364569, 686.655983140132, 0.5592075339676437, 0.4428553767212775, 0.5303452326830778, 31716.485974453557
3.0, 30.0, 0.13635330837886556, 178789.08765062253, 0.11398124017311528, -0.4562405816655257, -0.6099473923103045, -5420.921292673672
2.0, 91.0, 0.299788265607911, 5703.772017526023, 0.015049595696676965, 0.7303399796648284, -0.795866490913137, -5788.361287847303
1.0, 64.0, 0.09085281889067792, 0.020238693077630765, -0.9932795335536051, 0.6669829596281831, -0.8722481819541956, -62.117513928237805
2.0, 56.0, 0.24202331666138938, 103598.06944324881, 0.1940770131237406, 0.2547329973630452, -0.9696968581993315, -1459.4708196562813
2.0, 30.0, 0.15064937167323994, 0.2004665734171, 0.8632546378102122, 0.08295695908642431, -0.4617631044680002, 870.956083218962
1.0, 89.0, 0.14263263832497947, 68.79129962115634, -0.9902997629839629, -0.36316637578820177, -0.4225178253988431, -76.83293154432155
1.0, 16.0, 0.3178994931441018, 92.00621880703738, -0.24021328706886202, -0.9420117863639856, 0.8564468094387463, 1.3333490641834176
1.0, 36.0, 0.3860467847950748, 0.024934395230088422, -0.3725562428388751, -0.7670876430187445, 0.6389969329140177, -6.832056632737309
1.0, 18.0, 0.21175538314736025, 12.445216781642465, 0.03496513636758847, -0.9456397397360168, 0.3237363868220964, 0.6026408113489186
1.0, 40.0, 0.11848604942664909, 4.135968825209151, 0.9257919192007669, 0.31527240774201926, 0.416454611124516, 31.938303687268167
2.0, 63.0, 0.12389181142239619, 33014.640468307385, 0.5431345295672556, -0.6312210873503898, -0.4164488309407195, 2512.8623313049884
3.0, 94.0, 0.1897936807588229, 7834.555358378911, -0.9431081657168492, 0.46141485781679026, -0.13829620165302137, -1607214.57932253
3.0, 94.0, 0.4356950097960402, 2.6399790207055647, -0.09842196342325771, -0.701523660403053, 0.23011299733361334, -159178.71526364947
3.0, 54.0, 0.06321086404830384, 3207.0546507251875, -0.5702357908283879, 0.4006066764501748, 0.23990830834188137, -222335.4075927611
2.0, 64.0, 0.04829012706203223, 0.003627462738036424, 0.3307309853295508, -0.5127264564117926, 0.5197234721565875, 2693.819840392248
3.0, 16.0, 0.4272454804459574, 315.98849986957964, -0.6275762655611221, -0.647854664908381, 0.2954296714601987, -4242.471945795998
1.0, 29.0, 0.38457282231332734, 1.06533315939834, 0.5646724842116317, 0.3726812410716327, 0.7675695462660725, 16.36191406775451
3.0, 62.0, 0.24778304244744315, 39967.870214431, 0.13183027955980275, 0.2374708547730413, -0.8935085673953918, -174794.32858534512
1.0, 73.0, 0.28785653227424307, 0.11150150609395272, 0.38018592842949017, -0.2569720400795976, 0.9388617843379818, 29.538025958954854
3.0, 93.0, 0.4421588105480886, 1.337904727375432, 0.7815395757764914, -0.7926295619579606, 0.9692614865946578, 1364427.9738051088
3.0, 26.0, 0.3392983195095007, 39.41245482827701, -0.875882537410694, 0.38461027598689834, -0.63376219618905, -34553.369827315284
3.0, 83.0, 0.1181960234272258, 721365.578137168, -0.702003299041676, 0.49312767582527206, -0.22992194286070622, -1006702.926667388
